user_id,amount,ts,label
298,701.61,2026-01-28 16:00:00,0
347,149.8,2026-01-28 17:00:00,1
251,315.29,2026-01-28 18:00:00,1
430,439.87,2026-01-28 19:00:00,1
459,143.99,2026-01-28 20:00:00,0
66,255.31,2026-01-28 21:00:00,1
476,1037.19,2026-01-28 22:00:00,0
307,224.74,2026-01-28 23:00:00,1
318,245.63,2026-01-29 00:00:00,1
47,520.44,2026-01-29 01:00:00,1
310,128.34,2026-01-29 02:00:00,1
362,320.61,2026-01-29 03:00:00,0
290,174.97,2026-01-29 04:00:00,0
42,417.28,2026-01-29 05:00:00,1
261,11.15,2026-01-29 06:00:00,0
467,376.12,2026-01-29 07:00:00,0
361,448.71,2026-01-29 08:00:00,1
68,260.65,2026-01-29 09:00:00,1
479,273.88,2026-01-29 10:00:00,1
479,235.44,2026-01-29 11:00:00,1
84,317.38,2026-01-29 12:00:00,1
400,920.32,2026-01-29 13:00:00,0
203,647.24,2026-01-29 14:00:00,1
296,317.14,2026-01-29 15:00:00,1
222,255.39,2026-01-29 16:00:00,1
391,606.12,2026-01-29 17:00:00,1
498,397.85,2026-01-29 18:00:00,0
397,140.73,2026-01-29 19:00:00,1
465,289.49,2026-01-29 20:00:00,1
473,856.19,2026-01-29 21:00:00,0
45,506.01,2026-01-29 22:00:00,1
126,257.64,2026-01-29 23:00:00,1
360,88.61,2026-01-30 00:00:00,0
295,415.76,2026-01-30 01:00:00,1
25,356.03,2026-01-30 02:00:00,0
47,309.65,2026-01-30 03:00:00,0
260,610.8,2026-01-30 04:00:00,1
308,510.44,2026-01-30 05:00:00,1
83,91.73,2026-01-30 06:00:00,0
85,357.53,2026-01-30 07:00:00,0
64,115.95,2026-01-30 08:00:00,1
282,238.66,2026-01-30 09:00:00,1
3,107.79,2026-01-30 10:00:00,0
286,111.59,2026-01-30 11:00:00,0
237,453.13,2026-01-30 12:00:00,0
232,421.47,2026-01-30 13:00:00,0
339,337.88,2026-01-30 14:00:00,0
261,222.12,2026-01-30 15:00:00,0
363,100.18,2026-01-30 16:00:00,1
381,239.57,2026-01-30 17:00:00,1
460,422.84,2026-01-30 18:00:00,0
399,415.86,2026-01-30 19:00:00,1
258,844.39,2026-01-30 20:00:00,1
246,765.05,2026-01-30 21:00:00,0
117,348.04,2026-01-30 22:00:00,1
299,237.54,2026-01-30 23:00:00,0
69,178.85,2026-01-31 00:00:00,1
465,85.36,2026-01-31 01:00:00,1
422,128.21,2026-01-31 02:00:00,1
59,423.29,2026-01-31 03:00:00,0
392,535.33,2026-01-31 04:00:00,1
58,277.16,2026-01-31 05:00:00,0
360,1447.93,2026-01-31 06:00:00,0
43,129.38,2026-01-31 07:00:00,1
244,76.99,2026-01-31 08:00:00,0
328,1431.59,2026-01-31 09:00:00,0
364,95.43,2026-01-31 10:00:00,1
209,274.19,2026-01-31 11:00:00,1
460,191.86,2026-01-31 12:00:00,0
387,446.13,2026-01-31 13:00:00,0
104,258.19,2026-01-31 14:00:00,0
335,536.5,2026-01-31 15:00:00,1
365,619.34,2026-01-31 16:00:00,0
166,84.51,2026-01-31 17:00:00,1
369,173.84,2026-01-31 18:00:00,0
449,568.84,2026-01-31 19:00:00,0
408,705.31,2026-01-31 20:00:00,0
381,390.16,2026-01-31 21:00:00,1
317,469.92,2026-01-31 22:00:00,0
135,880.32,2026-01-31 23:00:00,1
397,260.77,2026-02-01 00:00:00,0
182,387.04,2026-02-01 01:00:00,1
266,765.62,2026-02-01 02:00:00,0
157,797.92,2026-02-01 03:00:00,0
156,319.22,2026-02-01 04:00:00,0
78,178.65,2026-02-01 05:00:00,0
480,316.53,2026-02-01 06:00:00,0
73,340.08,2026-02-01 07:00:00,1
43,173.11,2026-02-01 08:00:00,1
468,195.88,2026-02-01 09:00:00,0
277,798.66,2026-02-01 10:00:00,0
218,485.43,2026-02-01 11:00:00,0
368,275.25,2026-02-01 12:00:00,1
191,136.81,2026-02-01 13:00:00,0
63,197.86,2026-02-01 14:00:00,0
364,70.66,2026-02-01 15:00:00,1
87,397.65,2026-02-01 16:00:00,0
276,188.83,2026-02-01 17:00:00,0
474,420.77,2026-02-01 18:00:00,0
468,564.82,2026-02-01 19:00:00,0
180,425.22,2026-02-01 20:00:00,0
390,249.28,2026-02-01 21:00:00,1
306,165.54,2026-02-01 22:00:00,1
239,119.2,2026-02-01 23:00:00,0
69,747.59,2026-02-02 00:00:00,1
188,412.0,2026-02-02 01:00:00,0
325,260.64,2026-02-02 02:00:00,0
493,514.15,2026-02-02 03:00:00,0
2,668.71,2026-02-02 04:00:00,1
358,192.17,2026-02-02 05:00:00,0
423,403.08,2026-02-02 06:00:00,1
475,409.0,2026-02-02 07:00:00,1
211,855.56,2026-02-02 08:00:00,0
59,257.78,2026-02-02 09:00:00,0
135,160.4,2026-02-02 10:00:00,0
425,435.69,2026-02-02 11:00:00,1
438,544.02,2026-02-02 12:00:00,0
318,379.45,2026-02-02 13:00:00,0
61,894.34,2026-02-02 14:00:00,1
60,257.14,2026-02-02 15:00:00,0
239,386.37,2026-02-02 16:00:00,0
294,91.43,2026-02-02 17:00:00,0
16,152.7,2026-02-02 18:00:00,0
343,193.2,2026-02-02 19:00:00,1
272,291.59,2026-02-02 20:00:00,1
6,106.62,2026-02-02 21:00:00,0
47,509.12,2026-02-02 22:00:00,0
227,179.07,2026-02-02 23:00:00,0
361,1284.4,2026-02-03 00:00:00,1
412,184.48,2026-02-03 01:00:00,1
215,357.7,2026-02-03 02:00:00,1
147,325.3,2026-02-03 03:00:00,0
484,141.44,2026-02-03 04:00:00,0
229,292.46,2026-02-03 05:00:00,1
157,289.69,2026-02-03 06:00:00,0
221,619.75,2026-02-03 07:00:00,0
6,447.36,2026-02-03 08:00:00,1
150,503.94,2026-02-03 09:00:00,0
257,610.59,2026-02-03 10:00:00,0
459,509.62,2026-02-03 11:00:00,1
369,400.66,2026-02-03 12:00:00,0
390,191.72,2026-02-03 13:00:00,0
272,382.41,2026-02-03 14:00:00,1
55,162.62,2026-02-03 15:00:00,0
195,309.65,2026-02-03 16:00:00,1
498,279.79,2026-02-03 17:00:00,0
22,293.64,2026-02-03 18:00:00,1
439,107.65,2026-02-03 19:00:00,0
342,11.5,2026-02-03 20:00:00,1
141,241.26,2026-02-03 21:00:00,1
388,708.93,2026-02-03 22:00:00,1
418,353.84,2026-02-03 23:00:00,0
21,674.7,2026-02-04 00:00:00,0
53,163.55,2026-02-04 01:00:00,1
332,231.88,2026-02-04 02:00:00,1
499,1334.34,2026-02-04 03:00:00,0
11,172.2,2026-02-04 04:00:00,0
332,497.12,2026-02-04 05:00:00,0
68,496.58,2026-02-04 06:00:00,1
325,459.15,2026-02-04 07:00:00,0
311,501.51,2026-02-04 08:00:00,1
45,170.08,2026-02-04 09:00:00,1
340,250.53,2026-02-04 10:00:00,1
448,17.65,2026-02-04 11:00:00,1
431,874.56,2026-02-04 12:00:00,0
14,499.42,2026-02-04 13:00:00,1
122,193.39,2026-02-04 14:00:00,0
120,165.1,2026-02-04 15:00:00,0
226,717.19,2026-02-04 16:00:00,0
71,182.19,2026-02-04 17:00:00,0
427,192.88,2026-02-04 18:00:00,1
388,136.07,2026-02-04 19:00:00,1
404,565.74,2026-02-04 20:00:00,0
99,668.06,2026-02-04 21:00:00,0
7,281.11,2026-02-04 22:00:00,1
455,670.98,2026-02-04 23:00:00,1
144,432.05,2026-02-05 00:00:00,1
328,128.7,2026-02-05 01:00:00,0
454,833.05,2026-02-05 02:00:00,1
18,134.77,2026-02-05 03:00:00,0
2,297.01,2026-02-05 04:00:00,0
2,281.74,2026-02-05 05:00:00,0
78,244.4,2026-02-05 06:00:00,1
25,48.14,2026-02-05 07:00:00,0
409,1159.0,2026-02-05 08:00:00,1
302,56.21,2026-02-05 09:00:00,1
490,867.59,2026-02-05 10:00:00,0
400,160.27,2026-02-05 11:00:00,1
481,208.7,2026-02-05 12:00:00,1
119,811.99,2026-02-05 13:00:00,1
143,465.48,2026-02-05 14:00:00,0
424,94.59,2026-02-05 15:00:00,1
122,92.64,2026-02-05 16:00:00,1
28,418.19,2026-02-05 17:00:00,0
334,132.65,2026-02-05 18:00:00,1
400,481.02,2026-02-05 19:00:00,0
484,515.93,2026-02-05 20:00:00,1
463,175.4,2026-02-05 21:00:00,0
60,218.06,2026-02-05 22:00:00,0
386,428.02,2026-02-05 23:00:00,1
423,168.84,2026-02-06 00:00:00,0
349,354.21,2026-02-06 01:00:00,0
409,1386.62,2026-02-06 02:00:00,1
418,442.74,2026-02-06 03:00:00,1
223,247.14,2026-02-06 04:00:00,1
20,1236.05,2026-02-06 05:00:00,1
228,593.78,2026-02-06 06:00:00,0
100,135.59,2026-02-06 07:00:00,1
56,159.59,2026-02-06 08:00:00,1
62,63.94,2026-02-06 09:00:00,1
348,422.45,2026-02-06 10:00:00,1
252,38.36,2026-02-06 11:00:00,1
269,1235.06,2026-02-06 12:00:00,1
372,271.21,2026-02-06 13:00:00,1
274,619.09,2026-02-06 14:00:00,0
315,252.27,2026-02-06 15:00:00,1
43,417.13,2026-02-06 16:00:00,0
425,300.14,2026-02-06 17:00:00,0
224,346.68,2026-02-06 18:00:00,1
77,753.31,2026-02-06 19:00:00,1
406,1003.38,2026-02-06 20:00:00,0
367,952.51,2026-02-06 21:00:00,0
26,2092.03,2026-02-06 22:00:00,1
96,185.15,2026-02-06 23:00:00,1
7,446.78,2026-02-07 00:00:00,1
135,188.83,2026-02-07 01:00:00,1
49,732.58,2026-02-07 02:00:00,0
354,141.68,2026-02-07 03:00:00,0
261,762.15,2026-02-07 04:00:00,0
490,388.93,2026-02-07 05:00:00,1
374,313.41,2026-02-07 06:00:00,1
305,341.44,2026-02-07 07:00:00,0
254,119.56,2026-02-07 08:00:00,1
27,129.28,2026-02-07 09:00:00,1
35,394.04,2026-02-07 10:00:00,1
308,392.08,2026-02-07 11:00:00,1
2,196.18,2026-02-07 12:00:00,0
21,268.88,2026-02-07 13:00:00,1
109,474.04,2026-02-07 14:00:00,0
442,168.05,2026-02-07 15:00:00,1
229,55.88,2026-02-07 16:00:00,1
354,895.54,2026-02-07 17:00:00,0
205,414.5,2026-02-07 18:00:00,1
86,226.75,2026-02-07 19:00:00,0
185,188.34,2026-02-07 20:00:00,0
45,166.61,2026-02-07 21:00:00,1
385,730.62,2026-02-07 22:00:00,0
91,101.05,2026-02-07 23:00:00,0
188,445.95,2026-02-08 00:00:00,0
490,445.68,2026-02-08 01:00:00,0
295,572.88,2026-02-08 02:00:00,1
229,244.89,2026-02-08 03:00:00,0
271,845.27,2026-02-08 04:00:00,0
392,584.69,2026-02-08 05:00:00,0
127,238.21,2026-02-08 06:00:00,1
318,180.85,2026-02-08 07:00:00,1
436,300.79,2026-02-08 08:00:00,0
286,231.77,2026-02-08 09:00:00,0
223,156.05,2026-02-08 10:00:00,1
72,353.02,2026-02-08 11:00:00,0
124,270.29,2026-02-08 12:00:00,1
473,981.18,2026-02-08 13:00:00,1
270,231.46,2026-02-08 14:00:00,0
150,179.44,2026-02-08 15:00:00,1
209,335.99,2026-02-08 16:00:00,0
289,404.96,2026-02-08 17:00:00,0
268,427.91,2026-02-08 18:00:00,1
349,424.88,2026-02-08 19:00:00,1
128,344.68,2026-02-08 20:00:00,1
324,325.98,2026-02-08 21:00:00,0
221,518.0,2026-02-08 22:00:00,0
470,143.63,2026-02-08 23:00:00,1
78,180.56,2026-02-09 00:00:00,1
74,77.09,2026-02-09 01:00:00,0
230,145.77,2026-02-09 02:00:00,1
254,682.53,2026-02-09 03:00:00,0
345,502.69,2026-02-09 04:00:00,0
202,1068.13,2026-02-09 05:00:00,0
456,904.26,2026-02-09 06:00:00,1
237,505.73,2026-02-09 07:00:00,1
64,374.03,2026-02-09 08:00:00,0
59,340.89,2026-02-09 09:00:00,0
486,35.42,2026-02-09 10:00:00,0
67,312.83,2026-02-09 11:00:00,0
473,208.58,2026-02-09 12:00:00,0
139,151.72,2026-02-09 13:00:00,1
46,449.89,2026-02-09 14:00:00,0
152,284.4,2026-02-09 15:00:00,0
307,356.83,2026-02-09 16:00:00,1
213,132.23,2026-02-09 17:00:00,1
392,602.17,2026-02-09 18:00:00,0
305,230.55,2026-02-09 19:00:00,0
200,432.87,2026-02-09 20:00:00,1
317,246.7,2026-02-09 21:00:00,0
485,27.53,2026-02-09 22:00:00,1
205,463.0,2026-02-09 23:00:00,0
76,299.14,2026-02-10 00:00:00,1
204,71.49,2026-02-10 01:00:00,0
420,117.6,2026-02-10 02:00:00,1
108,614.4,2026-02-10 03:00:00,0
474,75.34,2026-02-10 04:00:00,0
294,225.62,2026-02-10 05:00:00,1
300,1129.81,2026-02-10 06:00:00,1
158,471.57,2026-02-10 07:00:00,1
460,556.76,2026-02-10 08:00:00,1
18,265.4,2026-02-10 09:00:00,0
149,64.83,2026-02-10 10:00:00,0
209,382.68,2026-02-10 11:00:00,0
238,125.63,2026-02-10 12:00:00,1
237,114.33,2026-02-10 13:00:00,1
73,350.66,2026-02-10 14:00:00,1
112,134.07,2026-02-10 15:00:00,0
47,320.97,2026-02-10 16:00:00,1
286,185.8,2026-02-10 17:00:00,1
175,312.53,2026-02-10 18:00:00,1
282,213.74,2026-02-10 19:00:00,1
294,319.21,2026-02-10 20:00:00,1
351,854.86,2026-02-10 21:00:00,0
273,565.59,2026-02-10 22:00:00,0
323,292.56,2026-02-10 23:00:00,1
293,765.15,2026-02-11 00:00:00,1
326,437.37,2026-02-11 01:00:00,1
308,729.91,2026-02-11 02:00:00,1
158,84.51,2026-02-11 03:00:00,1
123,135.51,2026-02-11 04:00:00,1
393,379.37,2026-02-11 05:00:00,1
171,286.94,2026-02-11 06:00:00,0
274,319.8,2026-02-11 07:00:00,0
98,489.37,2026-02-11 08:00:00,0
215,382.19,2026-02-11 09:00:00,1
264,603.68,2026-02-11 10:00:00,0
313,592.32,2026-02-11 11:00:00,0
263,141.47,2026-02-11 12:00:00,0
180,28.93,2026-02-11 13:00:00,0
480,133.2,2026-02-11 14:00:00,0
256,125.31,2026-02-11 15:00:00,1
404,338.35,2026-02-11 16:00:00,0
368,335.08,2026-02-11 17:00:00,0
279,273.56,2026-02-11 18:00:00,0
443,449.58,2026-02-11 19:00:00,1
64,1463.72,2026-02-11 20:00:00,1
460,268.86,2026-02-11 21:00:00,1
425,391.16,2026-02-11 22:00:00,0
251,319.74,2026-02-11 23:00:00,1
366,198.06,2026-02-12 00:00:00,0
260,492.6,2026-02-12 01:00:00,1
134,258.45,2026-02-12 02:00:00,1
399,163.75,2026-02-12 03:00:00,1
122,174.73,2026-02-12 04:00:00,1
157,618.74,2026-02-12 05:00:00,1
259,483.97,2026-02-12 06:00:00,1
418,216.94,2026-02-12 07:00:00,1
191,444.29,2026-02-12 08:00:00,1
247,322.63,2026-02-12 09:00:00,1
20,396.14,2026-02-12 10:00:00,0
57,193.71,2026-02-12 11:00:00,1
27,129.02,2026-02-12 12:00:00,0
36,257.3,2026-02-12 13:00:00,0
434,150.24,2026-02-12 14:00:00,0
420,140.4,2026-02-12 15:00:00,0
410,89.65,2026-02-12 16:00:00,1
27,29.23,2026-02-12 17:00:00,0
38,220.14,2026-02-12 18:00:00,1
140,699.55,2026-02-12 19:00:00,0
282,584.35,2026-02-12 20:00:00,0
167,941.43,2026-02-12 21:00:00,0
243,134.92,2026-02-12 22:00:00,1
86,515.4,2026-02-12 23:00:00,1
365,291.49,2026-02-13 00:00:00,0
156,174.98,2026-02-13 01:00:00,1
33,645.56,2026-02-13 02:00:00,1
371,293.8,2026-02-13 03:00:00,1
451,55.77,2026-02-13 04:00:00,0
7,580.0,2026-02-13 05:00:00,1
218,422.48,2026-02-13 06:00:00,1
413,353.06,2026-02-13 07:00:00,1
353,111.15,2026-02-13 08:00:00,0
428,384.47,2026-02-13 09:00:00,1
207,856.38,2026-02-13 10:00:00,0
186,414.0,2026-02-13 11:00:00,1
354,76.78,2026-02-13 12:00:00,1
76,437.15,2026-02-13 13:00:00,0
119,417.16,2026-02-13 14:00:00,0
300,545.32,2026-02-13 15:00:00,1
334,408.71,2026-02-13 16:00:00,1
59,140.84,2026-02-13 17:00:00,0
254,338.84,2026-02-13 18:00:00,1
182,260.88,2026-02-13 19:00:00,0
250,369.88,2026-02-13 20:00:00,1
479,661.88,2026-02-13 21:00:00,0
38,185.3,2026-02-13 22:00:00,1
497,1037.08,2026-02-13 23:00:00,1
224,435.1,2026-02-14 00:00:00,0
386,582.31,2026-02-14 01:00:00,1
212,528.85,2026-02-14 02:00:00,0
155,422.51,2026-02-14 03:00:00,0
385,480.21,2026-02-14 04:00:00,1
343,2.94,2026-02-14 05:00:00,1
72,528.15,2026-02-14 06:00:00,0
352,151.03,2026-02-14 07:00:00,0
376,307.54,2026-02-14 08:00:00,0
193,420.37,2026-02-14 09:00:00,0
462,682.29,2026-02-14 10:00:00,1
320,151.07,2026-02-14 11:00:00,0
166,224.69,2026-02-14 12:00:00,1
5,250.22,2026-02-14 13:00:00,0
337,373.23,2026-02-14 14:00:00,0
104,262.77,2026-02-14 15:00:00,1
378,481.76,2026-02-14 16:00:00,1
262,58.33,2026-02-14 17:00:00,0
233,289.0,2026-02-14 18:00:00,0
81,913.0,2026-02-14 19:00:00,0
355,263.33,2026-02-14 20:00:00,1
82,436.29,2026-02-14 21:00:00,0
208,611.7,2026-02-14 22:00:00,0
418,426.1,2026-02-14 23:00:00,1
460,1098.47,2026-02-15 00:00:00,1
494,344.86,2026-02-15 01:00:00,1
479,498.96,2026-02-15 02:00:00,0
277,384.73,2026-02-15 03:00:00,1
100,792.91,2026-02-15 04:00:00,0
419,233.75,2026-02-15 05:00:00,1
400,1156.96,2026-02-15 06:00:00,0
495,189.25,2026-02-15 07:00:00,1
325,971.32,2026-02-15 08:00:00,0
70,135.67,2026-02-15 09:00:00,0
251,510.36,2026-02-15 10:00:00,1
224,322.63,2026-02-15 11:00:00,0
421,603.01,2026-02-15 12:00:00,1
196,444.06,2026-02-15 13:00:00,1
164,580.66,2026-02-15 14:00:00,1
40,131.38,2026-02-15 15:00:00,0
417,70.53,2026-02-15 16:00:00,1
377,112.33,2026-02-15 17:00:00,0
20,109.65,2026-02-15 18:00:00,0
216,129.92,2026-02-15 19:00:00,0
239,200.17,2026-02-15 20:00:00,0
234,198.69,2026-02-15 21:00:00,0
459,328.46,2026-02-15 22:00:00,0
75,160.82,2026-02-15 23:00:00,0
153,172.24,2026-02-16 00:00:00,0
90,275.98,2026-02-16 01:00:00,0
122,660.63,2026-02-16 02:00:00,1
453,230.51,2026-02-16 03:00:00,0
470,312.16,2026-02-16 04:00:00,1
22,351.87,2026-02-16 05:00:00,1
316,144.04,2026-02-16 06:00:00,0
116,249.05,2026-02-16 07:00:00,1
96,184.22,2026-02-16 08:00:00,0
146,618.3,2026-02-16 09:00:00,0
97,583.71,2026-02-16 10:00:00,1
245,168.62,2026-02-16 11:00:00,0
497,307.6,2026-02-16 12:00:00,0
293,499.24,2026-02-16 13:00:00,0
361,409.64,2026-02-16 14:00:00,0
246,442.03,2026-02-16 15:00:00,0
6,144.83,2026-02-16 16:00:00,1
42,947.92,2026-02-16 17:00:00,0
134,196.92,2026-02-16 18:00:00,1
121,192.25,2026-02-16 19:00:00,0
420,99.67,2026-02-16 20:00:00,1
421,285.48,2026-02-16 21:00:00,1
427,708.71,2026-02-16 22:00:00,1
318,406.64,2026-02-16 23:00:00,1
278,303.05,2026-02-17 00:00:00,0
324,554.56,2026-02-17 01:00:00,1
203,696.81,2026-02-17 02:00:00,0
335,582.81,2026-02-17 03:00:00,1
397,50.19,2026-02-17 04:00:00,1
381,557.87,2026-02-17 05:00:00,1
306,454.66,2026-02-17 06:00:00,0
29,165.41,2026-02-17 07:00:00,1
362,456.01,2026-02-17 08:00:00,1
183,709.68,2026-02-17 09:00:00,1
371,204.23,2026-02-17 10:00:00,1
269,611.66,2026-02-17 11:00:00,1
440,413.18,2026-02-17 12:00:00,1
169,8.22,2026-02-17 13:00:00,1
465,320.38,2026-02-17 14:00:00,0
422,401.29,2026-02-17 15:00:00,1
165,257.01,2026-02-17 16:00:00,0
241,424.44,2026-02-17 17:00:00,1
265,294.64,2026-02-17 18:00:00,0
384,1311.88,2026-02-17 19:00:00,0
344,242.78,2026-02-17 20:00:00,0
426,169.59,2026-02-17 21:00:00,0
184,590.49,2026-02-17 22:00:00,0
252,268.22,2026-02-17 23:00:00,0
215,307.0,2026-02-18 00:00:00,0
454,287.11,2026-02-18 01:00:00,0
152,568.09,2026-02-18 02:00:00,1
293,128.99,2026-02-18 03:00:00,0
60,610.81,2026-02-18 04:00:00,1
425,481.55,2026-02-18 05:00:00,0
192,1039.24,2026-02-18 06:00:00,0
170,378.68,2026-02-18 07:00:00,0
291,137.92,2026-02-18 08:00:00,0
249,381.77,2026-02-18 09:00:00,1
423,417.29,2026-02-18 10:00:00,1
265,751.6,2026-02-18 11:00:00,0
258,137.6,2026-02-18 12:00:00,1
52,76.85,2026-02-18 13:00:00,0
10,387.69,2026-02-18 14:00:00,1
199,1069.09,2026-02-18 15:00:00,0
499,532.3,2026-02-18 16:00:00,0
458,554.13,2026-02-18 17:00:00,0
314,97.06,2026-02-18 18:00:00,0
315,341.55,2026-02-18 19:00:00,1
195,761.24,2026-02-18 20:00:00,1
88,420.91,2026-02-18 21:00:00,1
4,71.3,2026-02-18 22:00:00,1
169,336.42,2026-02-18 23:00:00,0
158,506.39,2026-02-19 00:00:00,1
95,309.1,2026-02-19 01:00:00,1
129,153.72,2026-02-19 02:00:00,1
12,603.02,2026-02-19 03:00:00,0
303,234.98,2026-02-19 04:00:00,1
463,450.38,2026-02-19 05:00:00,1
345,329.65,2026-02-19 06:00:00,0
224,227.72,2026-02-19 07:00:00,1
210,1148.68,2026-02-19 08:00:00,1
153,207.05,2026-02-19 09:00:00,1
71,350.98,2026-02-19 10:00:00,1
299,328.85,2026-02-19 11:00:00,0
283,380.54,2026-02-19 12:00:00,1
3,1093.0,2026-02-19 13:00:00,1
207,506.85,2026-02-19 14:00:00,0
139,225.91,2026-02-19 15:00:00,1
85,875.04,2026-02-19 16:00:00,0
351,569.88,2026-02-19 17:00:00,1
262,229.59,2026-02-19 18:00:00,0
316,786.85,2026-02-19 19:00:00,0
356,95.96,2026-02-19 20:00:00,0
490,124.01,2026-02-19 21:00:00,0
401,66.1,2026-02-19 22:00:00,1
310,36.82,2026-02-19 23:00:00,0
439,749.27,2026-02-20 00:00:00,1
238,384.12,2026-02-20 01:00:00,0
492,73.23,2026-02-20 02:00:00,0
380,322.3,2026-02-20 03:00:00,1
325,624.82,2026-02-20 04:00:00,0
451,176.86,2026-02-20 05:00:00,0
257,257.06,2026-02-20 06:00:00,1
360,1184.48,2026-02-20 07:00:00,0
142,276.34,2026-02-20 08:00:00,1
481,80.02,2026-02-20 09:00:00,1
311,214.55,2026-02-20 10:00:00,1
391,67.74,2026-02-20 11:00:00,0
230,536.66,2026-02-20 12:00:00,0
433,155.32,2026-02-20 13:00:00,1
37,150.86,2026-02-20 14:00:00,1
57,1255.82,2026-02-20 15:00:00,1
253,111.12,2026-02-20 16:00:00,0
366,91.95,2026-02-20 17:00:00,1
404,130.3,2026-02-20 18:00:00,1
220,638.5,2026-02-20 19:00:00,1
324,487.43,2026-02-20 20:00:00,1
276,212.19,2026-02-20 21:00:00,0
480,196.0,2026-02-20 22:00:00,0
327,460.77,2026-02-20 23:00:00,0
208,395.17,2026-02-21 00:00:00,1
484,290.9,2026-02-21 01:00:00,1
53,499.63,2026-02-21 02:00:00,0
492,122.06,2026-02-21 03:00:00,0
77,157.75,2026-02-21 04:00:00,0
144,518.55,2026-02-21 05:00:00,0
410,419.4,2026-02-21 06:00:00,0
366,340.03,2026-02-21 07:00:00,1
485,1226.52,2026-02-21 08:00:00,1
374,579.9,2026-02-21 09:00:00,0
318,217.65,2026-02-21 10:00:00,0
173,170.53,2026-02-21 11:00:00,0
2,434.24,2026-02-21 12:00:00,0
61,747.68,2026-02-21 13:00:00,0
148,56.54,2026-02-21 14:00:00,0
20,411.34,2026-02-21 15:00:00,0
254,253.57,2026-02-21 16:00:00,0
388,384.03,2026-02-21 17:00:00,1
481,85.19,2026-02-21 18:00:00,0
244,747.31,2026-02-21 19:00:00,0
437,887.86,2026-02-21 20:00:00,0
492,542.84,2026-02-21 21:00:00,0
429,1010.02,2026-02-21 22:00:00,1
232,243.31,2026-02-21 23:00:00,0
162,404.13,2026-02-22 00:00:00,0
488,548.59,2026-02-22 01:00:00,1
120,438.47,2026-02-22 02:00:00,0
205,269.62,2026-02-22 03:00:00,0
37,293.41,2026-02-22 04:00:00,0
396,834.09,2026-02-22 05:00:00,0
324,326.84,2026-02-22 06:00:00,1
42,718.49,2026-02-22 07:00:00,1
110,313.74,2026-02-22 08:00:00,0
277,715.54,2026-02-22 09:00:00,0
270,354.44,2026-02-22 10:00:00,0
401,516.56,2026-02-22 11:00:00,1
133,189.72,2026-02-22 12:00:00,1
462,403.47,2026-02-22 13:00:00,0
222,192.17,2026-02-22 14:00:00,1
411,238.39,2026-02-22 15:00:00,0
119,254.63,2026-02-22 16:00:00,1
18,289.43,2026-02-22 17:00:00,0
27,659.48,2026-02-22 18:00:00,0
186,230.85,2026-02-22 19:00:00,1
476,373.08,2026-02-22 20:00:00,1
24,717.11,2026-02-22 21:00:00,0
184,508.88,2026-02-22 22:00:00,1
54,57.94,2026-02-22 23:00:00,0
465,82.76,2026-02-23 00:00:00,0
337,444.5,2026-02-23 01:00:00,1
381,221.25,2026-02-23 02:00:00,1
356,70.97,2026-02-23 03:00:00,0
328,207.91,2026-02-23 04:00:00,1
386,456.74,2026-02-23 05:00:00,1
4,252.33,2026-02-23 06:00:00,0
432,346.34,2026-02-23 07:00:00,1
369,271.07,2026-02-23 08:00:00,0
369,183.87,2026-02-23 09:00:00,1
196,397.66,2026-02-23 10:00:00,0
400,62.9,2026-02-23 11:00:00,0
190,164.03,2026-02-23 12:00:00,0
24,578.36,2026-02-23 13:00:00,0
453,85.57,2026-02-23 14:00:00,0
117,333.17,2026-02-23 15:00:00,1
50,236.38,2026-02-23 16:00:00,0
310,218.14,2026-02-23 17:00:00,0
116,617.41,2026-02-23 18:00:00,0
429,702.91,2026-02-23 19:00:00,0
221,130.0,2026-02-23 20:00:00,0
2,291.31,2026-02-23 21:00:00,1
475,44.99,2026-02-23 22:00:00,0
257,593.27,2026-02-23 23:00:00,1
131,319.91,2026-02-24 00:00:00,1
338,79.49,2026-02-24 01:00:00,0
265,171.23,2026-02-24 02:00:00,1
14,119.18,2026-02-24 03:00:00,0
379,162.58,2026-02-24 04:00:00,1
200,50.51,2026-02-24 05:00:00,1
349,828.08,2026-02-24 06:00:00,1
447,134.74,2026-02-24 07:00:00,1
305,332.56,2026-02-24 08:00:00,0
335,453.71,2026-02-24 09:00:00,0
127,703.59,2026-02-24 10:00:00,1
118,341.45,2026-02-24 11:00:00,0
207,267.75,2026-02-24 12:00:00,1
426,352.5,2026-02-24 13:00:00,0
262,129.3,2026-02-24 14:00:00,0
174,139.45,2026-02-24 15:00:00,0
389,262.76,2026-02-24 16:00:00,1
426,30.96,2026-02-24 17:00:00,0
451,187.31,2026-02-24 18:00:00,0
149,224.49,2026-02-24 19:00:00,1
354,1111.86,2026-02-24 20:00:00,0
295,766.43,2026-02-24 21:00:00,0
224,452.51,2026-02-24 22:00:00,0
198,603.67,2026-02-24 23:00:00,0
57,138.34,2026-02-25 00:00:00,0
137,359.75,2026-02-25 01:00:00,1
274,552.41,2026-02-25 02:00:00,0
443,139.53,2026-02-25 03:00:00,0
433,83.02,2026-02-25 04:00:00,0
93,418.35,2026-02-25 05:00:00,0
339,93.22,2026-02-25 06:00:00,0
42,482.87,2026-02-25 07:00:00,1
